name,link,reviews
"دردشة إنترنت, باني بوري, افطار رمضان, باربكيو, الحلوى, طبق, راس ملاي, ديسي, القطع, فيشنو",https://www.google.com/maps/place/%D8%B1%D9%8A%D8%AF+%D8%B4%D9%8A%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0461bf03659f:0x7002015041e7fe89!8m2!3d24.6650893!4d46.7104115!16s%2Fg%2F1pp2vgbpm!19sChIJn2UDv2EELz4Rif7nQVABAnA?authuser=0&hl=ar&rclk=1,0
"دي جي, واغيو, ريزوتو, سلطة الذرة, مطعم فاخر, شبص أوروبي, المقبلات, كاميلو, ضبط القائمة, كرنب أجعد",https://www.google.com/maps/place/%D9%83%D9%88%D9%8A%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f03f6d321db15:0x73613bfe47ffa74b!8m2!3d24.7045336!4d46.7058862!16s%2Fg%2F11smzsylbk!19sChIJFdsh0_YDLz4RS6f_R_47YXM?authuser=0&hl=ar&rclk=1,0
"مطبخ جنوب الهند, عصير, طعام ولاية كيرالا, أعزب, روبيان, ورقة الموز, ايدام, حلو المذاق, البتر, حوض سمك",https://www.google.com/maps/place/%D9%85%D9%83%D8%A7%D9%86+%D8%A3%D9%84%D9%85%D8%A7%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2f0472e1018c75:0xc0a2dfe0526f6adb!8m2!3d24.6781631!4d46.7275555!16s%2Fg%2F11bzsd6st_!19sChIJdYwB4XIELz4R22pvUuDfosA?authuser=0&hl=ar&rclk=1,0
"جيمي أوليفر, السير, شاهد, لينجويني الجمبري, مطبوخه, ألفا روميو جوليتا, والسلطه, المقلي, طلبنا, بحريه",https://www.google.com/maps/place/%D8%AC%D9%8A%D9%85%D9%8A+%D8%A7%D9%84%D8%A7%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efdf0332f6793:0x4ae6c099cc053223!8m2!3d24.765431!4d46.7153447!16s%2Fg%2F11rnfcz4lt!19sChIJk2cvM_D9Lj4RIzIFzJnA5ko?authuser=0&hl=ar&rclk=1,0
"مطبخ إيطالي, ذاكرة الوصول العشوائي, فوتشيني, ريزوتو, رافيولي, مارقريتا, بيني, مكتبة الملك فهد الوطنية, سلطة سيزر, بيتزا الكمأة",https://www.google.com/maps/place/%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7+%D8%B1%D9%88%D9%85%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f0343def531c1:0x85088b23c724b741!8m2!3d24.6862331!4d46.6864519!16s%2Fg%2F11f3srhpqt!19sChIJwTH13kMDLz4RQbckxyOLCIU?authuser=0&hl=ar&rclk=1,0
"منتو, زعفران, المقبلات, الربيان, رجب, البتر, صلاح الدين الأيوبي, فهد, اسماعيل, طبق الدردشة",https://www.google.com/maps/place/%D8%B2%D8%A7%D9%81%D8%B1%D8%A7%D9%86+%D9%85%D8%B7%D8%B9%D9%85+%D9%87%D9%86%D8%AF%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efd257dc47c3d:0x9f617483b5c34ef!8m2!3d24.7650803!4d46.7155969!16s%2Fg%2F11s4gyx0my!19sChIJPXzEfSX9Lj4R7zRcO0gX9gk?authuser=0&hl=ar&rclk=1,0
"الكوكيز, بوب كورن الدجاج, ريغاتوني, الحلى, امريكانو, فلات وايت, الحلومي, برجر الكمأة, khalid, متقاربه",https://www.google.com/maps/place/NAC/data=!4m7!3m6!1s0x3e2f1d610cde5259:0x73e20cd3ddea3035!8m2!3d24.6931346!4d46.6321083!16s%2Fg%2F11tdc3v75f!19sChIJWVLeDGEdLz4RNTDq3dMM4nM?authuser=0&hl=ar&rclk=1,0
"تجربة, مجمع تجاري, كمية, ارضية, ربيان, atmosphere, الطلب, خدمة الإطعام, average, التجاري",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%AA%D9%86%D9%8A%D9%86+%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f03420cd48cc5:0x7a5deca67982ed!8m2!3d24.686331!4d46.689411!16s%2Fg%2F11bzv5j7vn!19sChIJxYzUDEIDLz4R7YJ5puxdegA?authuser=0&hl=ar&rclk=1,0
"سلطة سيزر, جميل, كريم بروليه, الاخت, بيتزا الكمأة, ديكور, حلى, خيال, اطباق, باشن فروت",https://www.google.com/maps/place/%D9%81%D9%8A+%D8%B1%D9%8A%D8%B3%D8%AA%D9%88%D8%B1%D9%86%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f03478a0f6d57:0x95d5039e1ccd8208!8m2!3d24.7011265!4d46.675866!16s%2Fg%2F11tg3d7j3c!19sChIJV20PikcDLz4RCILNHJ4D1ZU?authuser=0&hl=ar&rclk=1,0
"أغذية فائقة الجودة, ثالي, باروتا, غير نباتي, سمك, مطبخ التاميل, كيف, افطار رمضان, خدمة جيدة, دفع",https://www.google.com/maps/place/%D8%B1%D9%88%D8%B9%D8%A9+%D8%A7%D8%B3%D9%8A%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f034d1f73f6c1:0x84619b2ab8e28196!8m2!3d24.7206918!4d46.6794823!16s%2Fg%2F11gh_2r76n!19sChIJwfZzH00DLz4RloHiuCqbYYQ?authuser=0&hl=ar&rclk=1,0
"شريط السلطة, شرمب, جودة الطعام, المقبلات, والاضاءه, السلمون, راعي البقر, محمد علي, التسعينات, برجر لحم الصدر",https://www.google.com/maps/place/%D9%81%D8%AF%D8%B1%D9%83%D8%B1%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f0335b15b69c1:0x4191d2f0e83b3f89!8m2!3d24.688864!4d46.673841!16s%2Fg%2F1td5prgn!19sChIJwWlbsTUDLz4RiT876PDSkUE?authuser=0&hl=ar&rclk=1,0
"experience, بوفيه, الضيافة, فريق, مطبخ بيروفي, ساعة سعيدة, الكينوا, الديناميت الروبيان, المطرب, موهيتو باشن فروت",https://www.google.com/maps/place/%D9%83%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0396216cf40d:0xa32cc565cdf813d5!8m2!3d24.7378407!4d46.6347578!16s%2Fg%2F11j1cslhdl!19sChIJDfRsIZYDLz4R1RP4zWXFLKM?authuser=0&hl=ar&rclk=1,0
"المطبخ الآسيوي, باد تاي, الربيان, كاتسو كاري, رامين لحم البقر, باوزي, كاتسو الموز, بانج بانج القرنبيط, تشيلي كون كارني, توم يم",https://www.google.com/maps/place/%D9%88%D8%A7%D9%83%D9%8E%D8%A7+%D9%85%D8%A7%D9%85%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f0340ee4d67e1:0x3624efee652acb74!8m2!3d24.689652!4d46.6863994!16s%2Fg%2F11dxfq1nvn!19sChIJ4WdN7kADLz4RdMsqZe7vJDY?authuser=0&hl=ar&rclk=1,0
"البوفيه, فطور وغداء, فندق, الضيافة, صالة الطعام, وفريق, التمر, عيد ميلاد, بيلميني, اختيار الأغذية",https://www.google.com/maps/place/%D9%84%D8%A7%D8%A8%D8%B1%D8%A7%D8%B3%D9%8A%D8%B1%D9%8A+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f03474a0811e7:0x59fbf5da9d4d15b1!8m2!3d24.6904438!4d46.6840971!16s%2Fg%2F1pycjvqrr!19sChIJ5xEISkcDLz4RsRVNndr1-1k?authuser=0&hl=ar&rclk=1,0
"القهوة العربية, التمر, كيكة العسل, البخور, الكنافه, الحلى, ام علي, دلة, روبين بلازا, فندق نارسس الرياض",https://www.google.com/maps/place/%D9%88%D8%A7%D9%8A%D8%AA+%D9%82%D8%A7%D8%B1%D8%AF%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f0339684ca89b:0x8cca236c25e394a8!8m2!3d24.6943084!4d46.6836945!16s%2Fg%2F1pp2t_wrl!19sChIJm6hMaDkDLz4RqJTjJWwjyow?authuser=0&hl=ar&rclk=1,0
"قيمر, الحلوم, الفلافل, التيراميسو, بيدا, الفيتا, سيدتي كروك, قرص عسل, فريتاتا, مطبخ تونسي",https://www.google.com/maps/place/%D9%84%D9%86%D8%B4+%D8%B1%D9%88%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e2ee307fdaf691f:0x84794fa22ffde559!8m2!3d24.7388355!4d46.6459073!16s%2Fg%2F11jzrcb_96!19sChIJH2mv_QfjLj4RWeX9L6JPeYQ?authuser=0&hl=ar&rclk=1,0
"خدمة, الفندق, المأكولات البحرية, تجربة, فطور وغداء, الخميس, ريتز كارلتون, الموسيقى, جزار, الجمعة",https://www.google.com/maps/place/Al+Orjouan/data=!4m7!3m6!1s0x3e2f1c623d7139b9:0xa1b8bc81e4082312!8m2!3d24.6635616!4d46.6301305!16s%2Fg%2F11b781gd62!19sChIJuTlxPWIcLz4REiMI5IG8uKE?authuser=0&hl=ar&rclk=1,0
"شريط السلطة, البوفيه, طبق رئيسي, المقبلات, درجات استواء اللحم, الفاهيتا, شرمب, والسلطة, ايام الاسبوع, المشوي",https://www.google.com/maps/place/%D8%B3%D8%AA%D9%8A%D9%83+%D9%87%D8%A7%D9%88%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2efd321127909f:0x3386461d21c17d6d!8m2!3d24.7718352!4d46.6746319!16s%2Fg%2F12hnt26g1!19sChIJn5AnETL9Lj4RbX3BIR1GhjM?authuser=0&hl=ar&rclk=1,0
